latitude,longitude,brightness
-14.1292,129.9073,347.9
-21.8977,119.5286,347.9
-11.5868,130.7903,347.9
-12.7715,130.5876,347.9
-27.4356,153.4475,347.9
-17.1995,143.3079,347.9
-13.4136,132.2192,347.9
-14.8712,141.7006,347.9
-28.6898,148.1596,347.9
-13.3564,132.1388,347.9
-12.6095,130.7301,347.9
-17.1011,143.3212,347.9
-16.113,136.7072,347.9
-14.2342,130.7177,347.8
-15.5513,130.4845,347.8
-17.646,123.1842,347.8
-15.436,131.0273,347.8
-12.7333,132.4916,347.8
-12.6742,131.7799,347.8
-12.8056,141.9934,347.8
-30.2059,152.5948,347.8
-30.1243,152.3338,347.8
-12.0595,135.6684,347.8
-11.3471,132.4131,347.8
-17.1825,143.3288,347.8
-14.8237,141.7136,347.8
-15.5956,134.7267,347.8
-12.3864,141.7991,347.8
-13.9821,131.244,347.7
-15.3656,130.7722,347.7
-15.5662,130.499,347.7
-16.3007,137.0604,347.7
-16.2843,137.0399,347.7
-14.2226,132.7659,347.7
-14.9105,129.8088,347.7
-12.6572,132.9421,347.7
-16.5206,136.9006,347.7
-20.8644,128.0504,347.7
-12.0785,135.6974,347.7
-29.0115,152.3136,347.7
-26.3435,150.7013,347.7
-13.3436,130.7808,347.7
-29.0213,152.4211,347.7
-22.5378,150.2588,347.7
-29.8358,152.131,347.7
-27.3188,148.4325,347.7
-11.5564,130.776,347.7
-12.8282,130.8104,347.7
-27.5998,149.0045,347.7
-14.1708,126.555,347.7
-15.521,130.3882,347.6
-16.8759,123.0585,347.6
-16.2058,126.1248,347.6
-12.5219,141.9296,347.6
-14.055,129.7747,347.6
-16.2073,126.2015,347.6
-13.0261,141.8278,347.6
-13.5811,130.394,347.6
-16.6589,128.6615,347.6
-12.9781,141.7798,347.6
-15.2043,144.7231,347.6
-16.0469,136.8441,347.6
-12.3026,134.1339,347.6
-16.3241,136.7674,347.6
-13.3415,130.7291,347.6
-14.1053,130.7404,347.6
-12.2471,133.0787,347.6
-12.5938,136.5811,347.6
-16.8807,142.8758,347.6
-13.244,130.76,347.6
-28.9078,152.4404,347.6
-14.2045,136.4918,347.6
-20.4614,119.0167,347.6
-21.0925,118.7273,347.6
-28.6919,148.155,347.6
-26.129,153.0727,347.6
-16.3058,133.7409,347.6
-16.1823,136.1682,347.6
-13.8672,129.7549,347.5
-11.4056,130.7583,347.5
-12.4351,141.872,347.5
-15.5796,136.5576,347.5
-16.7602,142.049,347.5
-24.5186,151.7653,347.5
-16.1832,136.4515,347.5
-15.9836,136.5556,347.5
-12.4396,142.0029,347.5
-12.9399,142.0145,347.5
-12.2713,133.161,347.5
-12.3143,134.1358,347.5
-14.4987,133.7457,347.5
-12.6705,131.2813,347.5
-29.0951,152.0757,347.5
-30.2263,152.5226,347.5
-18.1305,144.7616,347.5
-12.9736,130.2448,347.5
-17.0395,142.8937,347.5
-14.2909,135.5374,347.5
-13.2008,130.7308,347.5
-33.7233,121.5041,347.5
-30.0718,152.3664,347.5
-13.5833,130.105,347.5
-30.0493,152.3327,347.5
-12.7186,141.872,347.5
-29.8394,152.1481,347.5
-16.3973,123.9062,347.5
-13.3321,132.2103,347.5
-12.9075,130.5003,347.5
-15.576,134.5539,347.5
-13.6959,131.0081,347.4
-11.4539,130.8695,347.4
-14.7083,131.5506,347.4
-12.9267,141.6575,347.4
-12.9221,141.6831,347.4
-12.7542,130.9543,347.4
-16.8191,142.3755,347.4
-14.5175,126.7727,347.4
-12.1604,134.4338,347.4
-17.0328,142.9367,347.4
-16.5548,139.3595,347.4
-16.8299,122.9099,347.4
-24.4947,151.7752,347.4
-29.4569,130.4084,347.4
-30.1199,152.1254,347.4
-30.0657,152.2011,347.4
-16.337,133.7891,347.4
-12.576,132.4889,347.4
-13.3605,132.247,347.4
-16.5496,124.888,347.4
-14.7702,141.7126,347.4
-16.3102,136.9234,347.3
-14.0425,129.7462,347.3
-14.928,129.747,347.3
-27.601,149.1034,347.3
-13.3527,130.991,347.3
-16.3753,136.4468,347.3
-36.3949,149.8852,347.3
-14.1418,130.7408,347.3
-22.475,150.6035,347.3
-11.6165,130.7802,347.3
-13.4339,130.7975,347.3
-13.022,130.3445,347.3
-17.0907,145.7691,347.3
-12.8129,130.5858,347.3
-30.0364,152.2326,347.3
-25.5203,150.4752,347.3
-11.3184,132.3772,347.3
-11.8334,142.5829,347.3
-21.8213,134.56,347.3
-11.5677,132.8239,347.3
-14.284,143.6026,347.3
-14.1087,130.6483,347.2
-15.5049,131.3791,347.2
-16.1275,136.3788,347.2
-14.8185,141.6446,347.2
-14.7635,130.8282,347.2
-13.0508,130.7053,347.2
-16.0564,136.8524,347.2
-12.1855,134.3723,347.2
-32.9835,146.4283,347.2
-11.1308,142.4969,347.2
-16.1827,144.4362,347.2
-17.1497,143.1273,347.2
-22.6605,150.6746,347.2
-13.9065,130.7116,347.2
-12.4266,134.1305,347.2
-31.1166,115.8973,347.2
-12.2041,134.3298,347.2
-29.9146,152.1805,347.2
-13.3526,132.2279,347.2
-13.0925,130.3022,347.2
-13.3633,132.3492,347.2
-15.6285,134.6093,347.2
-18.2708,142.4838,347.2
-11.6519,130.3385,347.1
-15.3904,130.8141,347.1
-14.9158,129.7483,347.1
-16.5581,136.6421,347.1
-16.5107,124.0511,347.1
-13.5806,130.3165,347.1
-14.7954,142.2991,347.1
-16.5954,136.8366,347.1
-11.7474,132.7332,347.1
-12.3133,134.7047,347.1
-13.3235,130.7318,347.1
-26.3638,150.7237,347.1
-12.8083,141.9749,347.1
-14.0813,130.7887,347.1
-28.9754,152.399,347.1
-29.5493,153.3322,347.1
-13.2706,130.9008,347.1
-12.4665,133.9491,347.1
-11.4262,132.2921,347.1
-15.4574,135.2576,347.1
-12.4309,134.1265,347.1
-14.1369,130.6835,347
-16.3262,136.9753,347
-12.2642,134.8693,347
-16.1932,136.4926,347
-14.4391,133.816,347
-14.4377,133.8256,347
-14.4304,132.3096,347
-28.7916,148.1611,347
-13.3272,130.9564,347
-28.6417,151.9044,347
-15.9938,136.2024,347
-22.5169,150.2752,347
-13.3302,130.8149,347
-29.4389,130.4049,347
-11.6067,132.8037,347
-13.5819,130.1144,347
-11.589,130.7592,347
-14.3723,135.4009,347
-21.4099,118.8579,347
-33.3139,122.9385,347
-13.3771,132.4177,347
-16.3691,123.9182,347
-17.1372,143.3701,347
-15.5538,134.6646,347
-18.2775,142.4333,347
-11.4132,130.7688,346.9
-16.2754,136.9497,346.9
-27.5295,150.8085,346.9
-22.6751,150.5735,346.9
-31.7441,116.4086,346.9
-16.8898,142.6199,346.9
-11.2511,132.248,346.9
-13.2573,130.9876,346.9
-13.2833,130.7159,346.9
-29.0177,152.3535,346.9
-25.4998,122.0805,346.9
-30.1324,152.3244,346.9
-13.246,130.7652,346.9
-12.1437,132.8649,346.9
-14.3277,126.7379,346.9
-29.0563,152.2501,346.9
-12.1027,132.8473,346.9
-14.1268,129.9018,346.9
-12.7349,143.3056,346.9
-14.1892,130.7808,346.9
-26.1232,153.0642,346.9
-26.1728,153.0322,346.9
-21.8315,134.5049,346.9
-12.5481,131.4264,346.9
-16.1973,136.8511,346.9
-14.2844,126.86,346.9
-22.4324,150.6832,346.9
-12.5491,135.6395,346.9
-15.4619,129.9853,346.9
-11.6677,130.3996,346.8
-11.3448,130.9135,346.8
-15.7129,137.0264,346.8
-26.4154,149.9326,346.8
-16.2826,136.9763,346.8
-12.6649,130.6518,346.8
-13.5721,142.8717,346.8
-13.2545,135.8402,346.8
-13.1501,130.7419,346.8
-16.9741,143.0606,346.8
-29.0661,152.459,346.8
-13.9163,130.7142,346.8
-11.6441,132.8159,346.8
-13.007,130.337,346.8
-30.7807,152.0411,346.8
-13.4325,130.8073,346.8
-29.7706,152.1689,346.8
-14.6164,141.6538,346.8
-14.3692,135.4245,346.8
-11.6653,130.3051,346.8
-17.1944,143.2957,346.8
-33.9282,116.1586,346.8
-11.6832,130.2803,346.8
-15.5561,131.4531,346.7
-14.0307,129.752,346.7
-15.3654,130.2327,346.7
-16.0657,136.4992,346.7
-12.9342,141.6849,346.7
-15.6722,131.401,346.7
-13.8867,129.8571,346.7
-12.8129,142.1116,346.7
-17.049,142.7318,346.7
-26.4029,150.9875,346.7
-22.7482,150.6291,346.7
-30.2546,152.4306,346.7
-28.4429,152.308,346.7
-14.0237,130.76,346.7
-15.5588,142.2179,346.7
-29.5939,153.2293,346.7
-11.5702,130.7562,346.7
-26.2814,129.8959,346.7
-12.8954,130.5842,346.7
-16.3785,136.0658,346.7
-17.0998,143.2551,346.7
-14.423,129.9029,346.7
-15.4381,130.5266,346.6
-15.5758,131.3505,346.6
-13.7542,131.0609,346.6
-15.4918,130.8107,346.6
-16.6007,142.0772,346.6
-12.6431,131.2716,346.6
-14.9041,129.7089,346.6
-15.5197,127.829,346.6
-12.9302,131.9848,346.6
-26.1114,150.3523,346.6
-27.6788,149.9462,346.6
-16.5413,136.877,346.6
-12.9516,142.0165,346.6
-17.0697,142.6099,346.6
-11.4238,132.0715,346.6
-11.3932,132.0881,346.6
-13.3223,130.9756,346.6
-14.6137,126.5797,346.6
-16.9765,142.9088,346.6
-16.2152,136.5627,346.6
-16.3698,136.5305,346.6
-28.9885,152.4762,346.6
-17.2061,145.1678,346.6
-14.0877,129.8507,346.6
-14.3652,126.7537,346.6
-11.5863,130.7397,346.6
-14.5059,126.9414,346.6
-17.1579,143.2245,346.6
-17.1285,143.2571,346.6
-11.783,142.2709,346.6
-16.4466,123.9124,346.6
-16.3732,124.0973,346.6
-17.1215,143.3265,346.6
-32.3784,116.0901,346.6
-12.3983,131.1729,346.5
-15.3615,130.8456,346.5
-12.4247,142.1335,346.5
-29.9059,153.0031,346.5
-14.9879,129.7907,346.5
-27.309,148.0449,346.5
-12.9303,131.9781,346.5
-22.6566,150.5563,346.5
-11.4229,132.0807,346.5
-17.1684,125.3062,346.5
-16.0357,144.4088,346.5
-29.0247,152.3612,346.5
-36.3964,149.874,346.5
-22.5183,150.2654,346.5
-11.8299,133.2933,346.5
-29.8065,152.0562,346.5
-15.1946,131.6488,346.5
-14.1899,130.7737,346.5
-15.4258,135.1669,346.5
-29.8285,152.1703,346.5
-16.2719,136.1996,346.5
-14.175,126.5242,346.5
-14.8559,144.3411,346.4
-11.3918,130.4888,346.4
-15.7143,137.0359,346.4
-15.5998,130.425,346.4
-29.1593,152.9968,346.4
-14.9297,129.7554,346.4
-28.031,148.1779,346.4
-16.5292,136.7746,346.4
-13.444,143.0536,346.4
-12.7036,131.715,346.4
-15.1823,141.9901,346.4
-17.0522,142.624,346.4
-13.5436,130.4126,346.4
-12.2543,134.8764,346.4
-14.9536,141.654,346.4
-12.8246,142.0456,346.4
-25.6247,148.5462,346.4
-14.0877,130.8085,346.4
-14.08,130.7979,346.4
-13.3402,130.7873,346.4
-22.7578,150.6404,346.4
-20.3441,118.9239,346.4
-19.5875,144.0123,346.4
-26.478,153.0966,346.4
-14.1877,130.7601,346.4
-29.8355,152.1237,346.4
-28.4255,122.5606,346.4
-28.4758,122.6454,346.4
-29.7711,152.0683,346.4
-16.1837,136.1589,346.4
-16.4517,123.8823,346.4
-15.5317,134.7209,346.4
-33.6052,115.7621,346.4
-15.5553,130.472,346.3
-15.3827,130.8491,346.3
-12.6822,132.9857,346.3
-17.0154,122.6316,346.3
-13.0408,130.7127,346.3
-13.4731,143.0145,346.3
-17.0981,142.6426,346.3
-12.2687,134.9444,346.3
-29.0338,152.5349,346.3
-12.651,131.2696,346.3
-28.9588,152.3778,346.3
-14.0662,129.8866,346.3
-17.2812,142.6817,346.3
-17.2584,142.6082,346.3
-22.4787,150.1963,346.3
-12.9116,130.354,346.3
-28.9222,152.2959,346.3
-30.053,152.3324,346.3
-12.7981,130.5385,346.3
-11.4268,132.4504,346.3
-13.0815,130.3795,346.3
-16.012,136.0857,346.3
-12.368,134.0432,346.3
-12.1292,133.0269,346.3
-14.3336,143.5638,346.3
-16.4499,123.9477,346.3
-13.8741,132.879,346.3
-16.3726,124.0472,346.3
-12.3851,141.8085,346.3
-15.3686,130.7454,346.2
-16.2279,126.029,346.2
-16.6873,142.2046,346.2
-22.1347,148.991,346.2
-16.0316,136.5203,346.2
-15.9717,136.5541,346.2
-12.5144,131.3083,346.2
-26.973,153.1521,346.2
-12.5494,132.8583,346.2
-12.2491,134.8869,346.2
-12.153,134.6336,346.2
-30.2582,152.556,346.2
-30.0913,152.2433,346.2
-30.2114,152.6263,346.2
-29.569,153.2993,346.2
-15.739,136.0929,346.2
-12.4386,133.9724,346.2
-13.9889,143.143,346.2
-12.1719,134.7517,346.2
-28.9492,152.294,346.2
-12.1285,132.9056,346.2
-12.1154,132.8361,346.2
-14.1138,129.8714,346.2
-11.3429,132.025,346.2
-12.4714,135.6064,346.2
-13.0465,130.4379,346.2
-21.793,134.5224,346.2
-29.9914,152.2766,346.2
-12.737,130.6132,346.2
-16.5085,123.9994,346.2
-30.8427,152.1096,346.2
-17.1584,143.344,346.2
-12.5598,135.641,346.2
-15.5717,134.5609,346.2
-11.7325,130.6701,346.1
-15.4576,130.8159,346.1
-15.5929,130.4173,346.1
-29.1725,152.8993,346.1
-16.1408,136.386,346.1
-16.7646,142.0902,346.1
-15.3374,130.2162,346.1
-15.6316,131.4886,346.1
-14.8479,130.7569,346.1
-13.8857,129.8967,346.1
-11.4422,130.3661,346.1
-28.0588,153.1216,346.1
-13.4387,130.9729,346.1
-13.8559,134.1898,346.1
-17.0882,142.9474,346.1
-14.0544,129.8689,346.1
-27.612,148.9672,346.1
-12.95,130.3379,346.1
-21.8515,134.5889,346.1
-22.3972,150.5531,346.1
-17.1374,143.3515,346.1
-13.9065,132.9158,346.1
-12.3801,134.4949,346.1
-17.1024,143.3691,346.1
-14.1472,130.6816,346
-13.4538,132.0986,346
-14.6582,130.7059,346
-12.9039,132.6115,346
-12.5694,132.3786,346
-20.5961,116.7792,346
-12.4902,141.9395,346
-17.021,122.4977,346
-34.722,149.447,346
-13.3125,131.008,346
-12.6781,135.2388,346
-16.4595,136.3436,346
-16.8929,145.4113,346
-17.1464,142.9777,346
-14.5442,126.5814,346
-30.219,152.6152,346
-19.5554,143.9871,346
-16.5409,139.3447,346
-14.3802,126.7154,346
-17.1242,145.4985,346
-11.8256,133.3174,346
-11.4028,132.4178,346
-28.6923,148.1482,346
-28.681,148.1575,346
-15.1036,135.0681,346
-17.9379,145.4961,346
-14.7565,126.3974,346
-14.4333,126.9195,346
-12.3938,132.8265,346
-13.342,130.8635,346
-29.7649,152.0709,346
-13.4363,130.8291,346
-29.8319,152.1623,346
-12.5951,134.3049,346
-21.7149,134.6357,346
-14.335,143.5542,346
-15.5804,134.7975,346
-15.3687,130.8339,345.9
-14.573,131.619,345.9
-14.6653,133.1972,345.9
-20.5288,118.9892,345.9
-20.5312,118.9668,345.9
-16.8015,142.246,345.9
-12.3108,142.006,345.9
-17.5305,145.2474,345.9
-16.8781,142.3871,345.9
-31.7471,116.4048,345.9
-27.6162,148.9758,345.9
-16.2335,136.9794,345.9
-27.1071,126.483,345.9
-17.9727,145.5603,345.9
-28.9815,152.3458,345.9
-29.0249,152.4803,345.9
-22.7496,150.6252,345.9
-16.2332,144.6614,345.9
-29.0951,152.4005,345.9
-14.1036,130.7782,345.9
-13.9898,130.7712,345.9
-30.1308,152.3372,345.9
-28.9154,152.4277,345.9
-16.3639,136.55,345.9
-15.6957,136.0667,345.9
-17.0073,125.218,345.9
-30.0643,152.34,345.9
-13.9387,130.7482,345.9
-13.3236,130.9148,345.9
-30.7939,152.0892,345.9
-14.5773,144.3024,345.9
-12.8161,130.5992,345.9
-12.5497,130.6506,345.9
-17.1961,143.3796,345.9
-22.4773,150.7161,345.9
-11.708,142.0551,345.9
-16.3825,124.0355,345.9
-15.7699,137.046,345.8
-11.6488,130.3576,345.8
-14.1569,130.6303,345.8
-22.008,119.5946,345.8
-26.2494,150.9992,345.8
-11.4349,130.8762,345.8
-16.5796,142.0751,345.8
-13.0313,130.1649,345.8
-12.5312,141.9439,345.8
-17.5139,145.2598,345.8
-12.2468,135.492,345.8
-16.3632,136.7581,345.8
-12.5096,131.0238,345.8
-15.1807,134.3997,345.8
-16.0522,136.8495,345.8
-11.3905,132.1064,345.8
-11.0795,142.4725,345.8
-32.3706,146.7486,345.8
-13.2651,130.78,345.8
-12.1645,134.425,345.8
-13.411,130.8238,345.8
-13.4658,130.8153,345.8
-16.2255,136.1912,345.8
-13.6104,129.9965,345.8
-21.7939,134.6516,345.8
-14.6983,126.7522,345.7
-15.3003,131.2903,345.7
-16.1651,136.3649,345.7
-13.5672,130.3818,345.7
-13.0388,130.6974,345.7
-14.4124,143.7103,345.7
-17.1243,122.3505,345.7
-16.9521,142.3996,345.7
-12.504,133.9031,345.7
-17.0927,142.5988,345.7
-14.4888,133.7501,345.7
-12.6696,132.5524,345.7
-11.7705,132.7302,345.7
-14.5036,126.6891,345.7
-17.0489,145.5883,345.7
-17.9586,145.5588,345.7
-23.7888,150.969,345.7
-29.0003,152.2894,345.7
-13.1726,130.8425,345.7
-19.4353,147.0269,345.7
-28.9254,152.4253,345.7
-14.1111,129.89,345.7
-12.8488,130.6513,345.7
-15.4139,135.1265,345.7
-27.4266,153.4458,345.7
-29.2582,149.3777,345.7
-12.8892,130.6825,345.7
-17.0571,122.4086,345.7
-17.1106,122.3703,345.7
-13.9301,132.8674,345.7
-30.746,152.0764,345.7
-22.4265,150.6772,345.7
-33.6208,115.7463,345.7
-15.5573,134.6262,345.7
-12.4829,131.2561,345.6
-15.5668,130.4109,345.6
-16.1416,136.436,345.6
-15.4838,131.0441,345.6
-15.5059,131.0265,345.6
-12.7815,131.5611,345.6
-12.4246,135.6007,345.6
-13.2947,130.7646,345.6
-22.6088,150.6584,345.6
-13.9013,130.711,345.6
-27.9218,123.2175,345.6
-12.1834,132.7881,345.6
-12.7229,131.0128,345.6
-29.7784,152.0803,345.6
-13.5413,132.2319,345.6
-29.2764,149.3963,345.6
-12.5614,130.6604,345.6
-16.3695,135.9748,345.6
-16.186,136.8602,345.6
-15.5731,134.9485,345.6
-13.3474,132.3582,345.6
-13.4123,132.2289,345.6
-15.5438,134.7881,345.6
-13.8928,132.895,345.6
-15.9464,144.6208,345.6
-11.7144,142.0749,345.6
-11.4056,130.7916,345.5
-11.6687,130.4208,345.5
-14.2914,130.7269,345.5
-15.4636,142.2392,345.5
-29.356,152.8163,345.5
-22.682,150.4539,345.5
-16.5808,142.0806,345.5
-14.5784,131.4224,345.5
-14.9303,129.7655,345.5
-16.1138,136.691,345.5
-13.5401,142.8495,345.5
-16.0511,136.4963,345.5
-12.9516,141.8389,345.5
-12.9607,130.9536,345.5
-15.5783,131.5072,345.5
-13.8978,129.8276,345.5
-14.4656,126.6491,345.5
-14.4896,126.7985,345.5
-25.9554,150.852,345.5
-29.0503,152.3771,345.5
-17.1975,143.113,345.5
-16.8233,138.6828,345.5
-19.5612,144.0359,345.5
-28.9658,152.4838,345.5
-14.1314,130.7328,345.5
-24.5028,151.8013,345.5
-29.4479,130.4066,345.5
-12.215,134.7098,345.5
-15.3603,135.1626,345.5
-12.2411,135.907,345.5
-15.5962,131.2822,345.5
-12.0222,142.7481,345.5
-14.3647,126.9551,345.5
-13.4117,132.3693,345.5
-12.7468,135.8956,345.5
-14.0924,130.6234,345.4
-11.6953,130.6268,345.4
-12.2115,131.1078,345.4
-12.8919,132.6006,345.4
-12.4975,133.896,345.4
-17.0352,142.5252,345.4
-14.401,132.2118,345.4
-16.9825,142.7765,345.4
-15.7731,130.2702,345.4
-11.718,130.2749,345.4
-13.2826,130.717,345.4
-13.2276,130.887,345.4
-18.1134,144.8177,345.4
-23.8532,151.179,345.4
-30.2422,152.6022,345.4
-17.2644,125.4243,345.4
-13.2744,130.8592,345.4
-11.0199,142.5898,345.4
-14.1004,129.9041,345.4
-13.5857,130.0913,345.4
-14.4367,126.8756,345.4
-12.8566,130.6625,345.4
-11.3421,132.4416,345.4
-12.8101,130.5203,345.4
-13.9278,132.9053,345.4
-14.565,134.481,345.4
-15.441,130.5098,345.3
-15.4227,130.4995,345.3
-16.3328,137.0559,345.3
-16.3113,137.0441,345.3
-29.3452,152.8258,345.3
-29.9371,152.9485,345.3
-16.6298,136.8137,345.3
-13.1642,130.1313,345.3
-14.4802,133.7832,345.3
-14.1409,129.7873,345.3
-12.2181,134.4183,345.3
-16.0537,144.4433,345.3
-17.123,142.8266,345.3
-17.1637,143.0249,345.3
-29.7329,152.4256,345.3
-28.9804,152.529,345.3
-28.4377,152.3566,345.3
-22.5363,150.671,345.3
-14.3789,126.711,345.3
-12.2841,134.8305,345.3
-30.0892,152.1462,345.3
-13.6203,130.0925,345.3
-11.391,132.2997,345.3
-11.3453,132.4016,345.3
-30.223,152.1674,345.3
-21.6223,134.6126,345.3
-15.5844,131.3004,345.3
-12.0279,133.1795,345.3
-12.3555,134.0551,345.3
-13.6396,129.9993,345.3
-13.9834,132.896,345.3
-29.9067,152.165,345.3
-12.0468,142.7234,345.3
-13.3345,132.1364,345.3
-28.3088,128.516,345.3
-14.7061,126.7638,345.2
-14.7013,126.732,345.2
-12.7893,132.8156,345.2
-14.1828,143.545,345.2
-13.984,130.0849,345.2
-13.4629,143.0159,345.2
-12.5485,132.8279,345.2
-16.958,142.6127,345.2
-17.0313,142.6165,345.2
-13.9008,129.8707,345.2
-17.0148,142.4412,345.2
-16.9728,142.7854,345.2
-25.7484,149.3858,345.2
-29.7276,152.4685,345.2
-30.2492,152.563,345.2
-17.3974,145.138,345.2
-15.5193,142.1521,345.2
-21.0841,118.8122,345.2
-17.1224,125.207,345.2
-12.1251,132.8869,345.2
-15.1961,131.6384,345.2
-13.7514,130.3513,345.2
-17.15,143.2178,345.2
-29.2713,149.3614,345.2
-12.1211,136.3321,345.2
-16.1501,136.6857,345.1
-15.4137,130.4806,345.1
-12.8071,132.9108,345.1
-12.5322,131.481,345.1
-14.4212,129.5874,345.1
-16.1124,136.7004,345.1
-16.1827,136.3851,345.1
-13.5762,130.3831,345.1
-14.4014,132.2991,345.1
-14.3348,129.9123,345.1
-16.0307,136.8775,345.1
-16.3256,136.7781,345.1
-17.3495,123.733,345.1
-13.9076,129.8575,345.1
-13.2199,130.9926,345.1
-12.0388,134.6917,345.1
-14.4986,126.7458,345.1
-13.2315,130.8206,345.1
-13.2126,130.8718,345.1
-17.128,125.243,345.1
-28.9596,152.396,345.1
-30.1936,152.6142,345.1
-13.3992,131.0962,345.1
-12.7388,142.0421,345.1
-32.5903,116.4903,345.1
-29.7515,152.3972,345.1
-12.4051,132.8241,345.1
-21.9415,134.5967,345.1
-16.52,124.0209,345.1
-13.8925,132.8069,345.1
-13.9055,132.8799,345.1
-14.2434,126.6296,345.1
-15.5546,134.7251,345.1
-15.5173,134.6672,345.1
-13.3084,141.9767,345.1
-13.3043,142.4756,345
-17.6274,123.2212,345
-16.6618,142.0195,345
-16.2348,144.6494,345
-16.327,136.8544,345
-13.7115,131.031,345
-14.5584,131.3636,345
-16.4988,136.737,345
-12.9416,132.0273,345
-13.5633,130.4059,345
-14.0947,129.9881,345
-16.9358,142.5209,345
-29.0732,152.442,345
-16.9702,142.9275,345
-11.666,132.8375,345
-19.5552,143.9779,345
-22.6376,150.6577,345
-12.2827,134.8404,345
-29.0742,152.5148,345
-13.6084,129.9987,345
-12.8862,130.4785,345
-29.9915,152.4003,345
-14.6846,126.7765,344.9
-19.3538,146.8808,344.9
-12.6868,130.8701,344.9
-14.2169,141.8018,344.9
-15.8067,137.0642,344.9
-14.1455,143.395,344.9
-13.6184,130.9909,344.9
-16.6619,141.9574,344.9
-22.6279,150.5371,344.9
-12.1313,134.6462,344.9
-17.0781,142.7058,344.9
-11.7387,132.7403,344.9
-11.7379,132.7502,344.9
-12.4988,133.8459,344.9
-25.8969,150.8217,344.9
-28.4404,152.3218,344.9
-13.9952,130.8009,344.9
-17.0132,143.1107,344.9
-22.5711,150.2845,344.9
-12.4331,141.9286,344.9
-13.2758,130.8692,344.9
-12.1452,134.427,344.9
-15.6174,131.2654,344.9
-26.2959,129.8818,344.9
-14.3276,135.4417,344.9
-12.1794,132.9344,344.9
-13.9223,132.8566,344.9
-16.4596,123.9535,344.9
-15.5374,134.5882,344.9
-11.6486,130.4176,344.8
-15.179,130.4255,344.8
-15.6023,130.4028,344.8
-15.0697,129.8825,344.8
-16.7578,142.1046,344.8
-16.0532,136.4865,344.8
-16.4861,136.725,344.8
-16.1269,136.8487,344.8
-22.6419,150.5805,344.8
-16.16,136.4919,344.8
-12.9727,132.0497,344.8
-17.1239,122.3452,344.8
-13.8974,129.8795,344.8
-12.5244,132.8405,344.8
-12.7768,131.9832,344.8
-13.2859,130.6975,344.8
-28.9739,152.2892,344.8
-12.9943,141.8147,344.8
-30.2149,152.5967,344.8
-25.9779,125.3627,344.8
-14.3575,126.743,344.8
-11.7127,130.5586,344.8
-15.3759,135.2584,344.8
-21.6699,134.5392,344.8
-11.7568,142.4101,344.8
-22.4244,150.6709,344.8
-13.3993,132.4558,344.8
-11.8155,142.2865,344.8
-31.3855,115.8083,344.8
-16.4353,123.9022,344.8
-15.5842,135.0856,344.8
-13.8992,132.922,344.8
-14.7874,141.7003,344.8
-13.492,132.1286,344.7
-12.7848,132.9714,344.7
-13.6227,130.9495,344.7
-13.7175,131.0344,344.7
-27.5249,150.8021,344.7
-12.2016,131.0916,344.7
-17.5044,145.257,344.7
-12.032,141.9008,344.7
-22.7628,150.5962,344.7
-12.919,141.6716,344.7
-15.2631,141.9243,344.7
-12.691,132.084,344.7
-16.5835,136.857,344.7
-13.2399,131.0286,344.7
-16.365,136.4235,344.7
-30.3616,150.7739,344.7
-17.9613,145.5336,344.7
-12.4983,134.0473,344.7
-13.2158,130.8148,344.7
-13.7393,130.6637,344.7
-12.952,134.8114,344.7
-11.5756,130.7431,344.7
-12.9932,130.3715,344.7
-13.8731,130.7022,344.7
-13.5534,132.2209,344.7
-13.5547,130.1102,344.7
-11.5881,130.7725,344.7
-12.8869,130.557,344.7
-16.009,136.1084,344.7
-15.9914,144.5266,344.7
-26.117,153.0022,344.7
-14.351,126.9104,344.7
-29.999,152.3882,344.7
-29.174,152.9096,344.6
-22.6718,150.557,344.6
-12.6722,131.2974,344.6
-15.4487,135.5521,344.6
-16.9354,142.7077,344.6
-12.2181,134.3535,344.6
-15.2905,134.4819,344.6
-23.7719,150.9869,344.6
-25.9153,150.8522,344.6
-13.1651,130.7663,344.6
-30.2382,152.5262,344.6
-28.6279,151.9057,344.6
-18.1345,144.7327,344.6
-15.976,136.1738,344.6
-13.8109,134.1732,344.6
-15.9891,136.1707,344.6
-15.528,142.1113,344.6
-11.0304,142.5406,344.6
-29.0457,152.2664,344.6
-28.9333,152.3111,344.6
-30.1788,152.1144,344.6
-29.7926,152.0885,344.6
-11.4225,132.3714,344.6
-11.4242,132.2522,344.6
-25.5312,150.4666,344.6
-21.8511,134.5248,344.6
-11.8482,142.2875,344.6
-15.5147,134.7596,344.6
-15.5236,134.7775,344.6
-32.1754,116.1086,344.6
-15.3708,130.8506,344.5
-17.6305,123.2411,344.5
-16.8828,123.0953,344.5
-29.9112,152.9608,344.5
-29.1878,152.8967,344.5
-13.71,131.0409,344.5
-14.9393,129.7837,344.5
-16.8783,123.0164,344.5
-15.0011,129.74,344.5
-12.6894,135.045,344.5
-14.4739,133.7537,344.5
-16.9035,142.6357,344.5
-11.381,132.1279,344.5
-25.9684,150.9408,344.5
-12.2556,134.7904,344.5
-22.5973,150.623,344.5
-13.8926,130.6948,344.5
-14.183,130.7758,344.5
-30.0591,152.3916,344.5
-21.1063,147.6674,344.5
